512
391,0
509,0
511,0
510,2
383,73
384,73
385,73
386,73
387,73
388,73
389,73
390,73
505,179
506,179
507,179
508,179
502,232
503,232
504,232
332,277
38,280
489,283
490,283
491,283
492,283
493,283
494,283
495,283
496,283
497,283
498,283
499,283
500,283
501,283
328,336
329,336
330,336
331,336
36,365
37,365
290,383
291,383
292,383
293,383
294,383
295,383
296,383
297,383
298,383
299,383
300,383
301,383
302,383
303,383
304,383
305,383
306,383
307,383
308,383
309,383
310,383
311,383
312,383
313,383
314,383
315,383
316,383
317,383
318,383
319,383
320,383
321,383
322,383
323,383
324,383
325,383
326,383
327,383
0,388
1,388
2,388
3,388
4,388
5,388
6,388
7,388
8,388
9,388
10,388
11,388
12,388
13,388
14,388
15,388
16,388
17,388
18,388
19,388
20,388
21,388
22,388
23,388
24,388
25,388
26,388
27,388
28,388
29,388
30,388
31,388
32,388
33,388
34,388
35,388
376,412
377,412
378,412
379,412
380,412
381,412
382,412
440,418
91,426
173,426
236,426
285,426
286,426
287,426
288,426
289,426
222,453
223,453
224,453
225,453
226,453
227,453
228,453
229,453
230,453
231,453
232,453
233,453
234,453
235,453
333,453
334,453
335,453
336,453
337,453
338,453
339,453
340,453
341,453
342,453
343,453
344,453
345,453
346,453
347,453
348,453
349,453
350,453
351,453
352,453
353,453
354,453
355,453
356,453
357,453
358,453
359,453
360,453
361,453
362,453
363,453
364,453
365,453
366,453
367,453
368,453
369,453
370,453
371,453
372,453
373,453
374,453
375,453
92,456
93,456
94,456
95,456
96,456
97,456
98,456
99,456
100,456
101,456
102,456
103,456
104,456
105,456
106,456
107,456
108,456
109,456
110,456
111,456
112,456
113,456
114,456
115,456
116,456
117,456
118,456
119,456
120,456
121,456
122,456
123,456
124,456
125,456
126,456
127,456
128,456
129,456
130,456
131,456
132,456
133,456
134,456
135,456
136,456
137,456
138,456
139,456
140,456
441,453
141,456
142,456
442,453
443,453
143,456
444,453
144,456
145,456
445,453
446,453
146,456
147,456
447,453
148,456
448,453
449,453
149,456
150,456
450,453
451,453
151,456
152,456
452,453
453,453
153,456
154,456
454,453
455,453
155,456
156,456
456,453
457,453
157,456
158,456
458,453
459,453
159,456
160,456
460,453
461,453
161,456
162,456
462,453
463,453
163,456
164,456
464,453
465,453
165,456
166,456
466,453
467,453
167,456
168,456
468,453
169,456
469,453
170,456
470,453
171,456
471,453
172,456
472,453
473,453
474,453
475,453
476,453
477,453
478,453
479,453
480,453
481,453
482,453
483,453
484,453
485,453
486,453
487,453
488,453
392,454
393,454
394,454
395,454
396,454
397,454
398,454
399,454
400,454
401,454
402,454
403,454
404,454
405,454
406,454
407,454
408,454
409,454
410,454
411,454
412,454
413,454
414,454
415,454
416,454
417,454
418,454
419,454
420,454
421,454
422,454
423,454
424,454
425,454
426,454
427,454
428,454
429,454
430,454
431,454
432,454
433,454
434,454
435,454
436,454
437,454
438,454
439,454
39,459
40,459
41,459
42,459
43,459
44,459
45,459
46,459
47,459
48,459
49,459
50,459
51,459
52,459
53,459
54,459
55,459
56,459
57,459
58,459
59,459
60,459
61,459
62,459
63,459
64,459
65,459
66,459
67,459
68,459
69,459
70,459
71,459
72,459
73,459
74,459
75,459
76,459
77,459
78,459
79,459
80,459
81,459
82,459
83,459
84,459
85,459
86,459
87,459
88,459
89,459
90,459
237,476
238,476
239,476
240,476
241,476
242,476
243,476
244,476
245,476
246,476
247,476
248,476
249,476
250,476
251,476
252,476
253,476
254,476
255,476
256,476
257,476
258,476
259,476
260,476
261,476
262,476
263,476
264,476
265,476
266,476
267,476
268,476
269,476
270,476
271,476
272,476
273,476
274,476
275,476
276,476
277,476
278,476
279,476
280,476
281,476
282,476
283,476
284,476
174,478
175,478
176,478
177,478
178,478
179,478
180,478
181,478
182,478
183,478
184,478
185,478
186,478
187,478
188,478
189,478
190,478
191,478
192,478
193,478
194,478
195,478
196,478
197,478
198,478
199,478
200,478
201,478
202,478
203,478
204,478
205,478
206,478
207,478
208,478
209,478
210,478
211,478
212,478
213,478
214,478
215,478
216,478
217,478
218,478
219,478
220,478
221,478
66
sp_obj_00.png,0,0,32,154
shelf_01.png,33,0,33,89
