512
508,0
509,0
510,0
511,0
110,71
80,98
81,98
82,98
83,98
84,98
85,98
86,98
87,98
88,98
89,98
90,98
91,98
92,98
93,98
94,98
95,98
96,98
97,98
98,98
99,98
100,98
101,98
102,98
103,98
104,98
105,98
106,98
107,98
108,98
109,98
0,227
1,227
2,227
3,227
4,227
5,227
6,227
7,227
8,227
9,227
10,227
11,227
12,227
13,227
14,227
15,227
16,227
17,227
18,227
19,227
20,227
21,227
22,227
23,227
24,227
25,227
26,227
27,227
28,227
29,227
30,227
31,227
32,227
33,227
34,227
35,227
36,227
37,227
38,227
39,227
40,227
41,227
42,227
43,227
44,227
45,227
46,227
47,227
48,227
49,227
50,227
51,227
52,227
53,227
54,227
55,227
56,227
57,227
58,227
59,227
60,227
61,227
62,227
63,227
64,227
65,227
66,227
67,227
68,227
69,227
70,227
71,227
72,227
73,227
74,227
75,227
76,227
77,227
78,227
79,227
351,273
352,316
353,316
354,316
355,316
356,316
357,316
358,316
359,316
360,316
361,316
362,316
363,316
364,316
365,316
366,316
367,316
368,316
369,316
370,316
371,316
372,316
373,316
374,316
375,316
376,316
377,316
378,316
379,316
380,316
381,316
382,316
383,316
384,316
385,316
386,316
387,316
388,316
389,316
390,316
391,316
392,316
393,316
394,316
395,316
396,316
397,316
398,316
399,316
400,316
401,316
402,316
403,316
404,316
405,316
406,316
407,316
408,316
409,316
410,316
411,316
412,316
413,316
414,316
415,316
416,316
417,316
418,316
419,316
420,316
421,316
422,316
423,316
424,316
425,316
426,316
427,316
428,316
429,316
430,316
431,316
432,316
433,316
434,316
435,316
436,316
437,316
438,316
439,316
440,316
441,316
442,316
443,316
444,316
445,316
446,316
447,316
448,316
449,316
450,316
451,316
452,316
453,316
454,316
455,316
456,316
457,316
458,316
459,316
460,316
461,316
462,316
463,316
464,316
465,316
466,316
467,316
468,316
469,316
470,316
471,316
472,316
473,316
474,316
475,316
476,316
477,316
478,316
479,316
480,316
481,316
482,316
483,316
484,316
485,316
486,316
487,316
488,316
489,316
490,316
491,316
492,316
493,316
494,316
495,316
496,316
497,316
498,316
499,316
500,316
501,316
502,316
503,316
504,316
505,316
506,316
507,316
111,338
112,338
113,338
114,338
115,338
116,338
117,338
118,338
119,338
120,338
121,338
122,338
123,338
124,338
125,338
126,338
127,338
128,338
129,338
130,338
131,338
132,338
133,338
134,338
135,338
136,338
137,338
138,338
139,338
140,338
141,338
142,338
143,338
144,338
145,338
146,338
147,338
148,338
149,338
150,338
151,338
152,338
153,338
154,338
155,338
156,338
157,338
158,338
159,338
160,338
161,338
162,338
163,338
164,338
165,338
166,338
167,338
168,338
169,338
170,338
171,338
172,338
173,338
174,338
175,338
176,338
177,338
178,338
179,338
180,338
181,338
182,338
183,338
184,338
185,338
186,338
187,338
188,338
189,338
190,338
191,338
192,338
193,338
194,338
195,338
196,338
197,338
198,338
199,338
200,338
201,338
202,338
203,338
204,338
205,338
206,338
207,338
208,338
209,338
210,338
211,338
212,338
213,338
214,338
215,338
216,338
217,338
218,338
219,338
220,338
221,338
222,338
223,338
224,338
225,338
226,338
227,338
228,338
229,338
230,338
231,338
232,338
233,338
234,338
235,338
236,338
237,338
238,338
239,338
240,338
241,338
242,338
243,338
244,338
245,338
246,338
247,338
248,338
249,338
250,338
251,338
252,338
253,338
254,338
255,338
256,338
257,338
258,338
259,338
260,338
261,338
262,338
263,338
264,338
265,338
266,338
267,338
268,338
269,338
270,338
271,338
272,338
273,338
274,338
275,338
276,338
277,338
278,338
279,338
280,338
281,338
282,338
283,338
284,338
285,338
286,338
287,338
288,338
289,338
290,338
291,338
292,338
293,338
294,338
295,338
296,338
297,338
298,338
299,338
300,338
301,338
302,338
303,338
304,338
305,338
306,338
307,338
308,338
309,338
310,338
311,338
312,338
313,338
314,338
315,338
316,338
317,338
318,338
319,338
320,338
321,338
322,338
323,338
324,338
325,338
326,338
327,338
328,338
329,338
330,338
331,338
332,338
333,338
334,338
335,338
336,338
337,338
338,338
339,338
340,338
341,338
342,338
343,338
344,338
345,338
346,338
347,338
348,338
349,338
350,338
13
num_blue_x2.png,0,0,200,42
max_x4.png,201,0,64,32
number_circle.png,266,0,48,24
num_green_l_00_x4.png,315,0,172,70
num_green_m_00_x4.png,0,43,231,27
stamina_gauge.png,0,71,110,26
status_bar_00_x2.png,111,71,256,100
status_bar_01_x2.png,111,172,256,100
gacha_button_x4.png,368,71,128,128
high_speed_mode_button.png,0,98,80,70
trophy_get.png,111,273,240,64
build_skip_button.png,0,169,80,57
moon_gauge.png,352,273,15
